vehicle_id,local_x_norm,local_y_norm,global_time_norm,accident
vehicle_1007,"[-1.665497207851262, -1.5836868637031525, -1.4735525461277754, -1.3921335659988552, -1.2816078844042889, -1.2090516750591949, -1.089663222680802, -1.007823608866944, -0.9280366361611516, -0.8464718791783624, -0.7057738992338289, -0.624766837925967, -0.5433640212457773, -0.4620453581448979, -0.3218845757868556, -0.2259122449251123, -0.1447381709686982, -0.0656671992256701, 0.0157989279869711, 0.1579770785218609, 0.2539494093836043, 0.3350877543007589, 0.4317185287928874, 0.5418664019688343, 0.6235543844281531, 0.7145589946049464, 0.8297833945540642, 0.9115217482437138, 1.00724419586834, 1.117700387139294, 1.1988644925282903, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5748464371805642, 1.693534372309754]","[-1.6383500419383703, -1.588392260857367, -1.4472449014403026, -1.3966573102119593, -1.256139760942235, -1.1935950568649585, -1.0650346204441672, -1.0151243838203474, -0.9620216781630402, -0.9116674081330788, -0.6828243394480317, -0.6315854211907341, -0.5809720516430482, -0.5302247635510334, -0.3006140584518962, -0.2050614882028623, -0.1540852499794144, -0.0999313304601406, -0.049419036325175, 0.177148792793273, 0.2727013630423069, 0.3237339556852026, 0.4182337124593755, 0.5593590737894085, 0.6095149428581577, 0.7123195745772135, 0.8460167845365102, 0.8960912397858547, 0.9920459107759324, 1.132674495283612, 1.18366646541132, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5766147292167614, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1008,"[-1.665497207851262, -1.5836883557397932, -1.4735525461277754, -1.3924915535132545, -1.2816078844042889, -1.2006355154855413, -1.089663222680802, -1.0086652241240674, -0.926912305544761, -0.8459142376848453, -0.7057738992338289, -0.6241258121291573, -0.542560308878818, -0.4611120910901236, -0.3218845757868556, -0.2259122449251123, -0.2397046491538881, -0.1583915645847691, -0.0901734592420997, 0.1579770785218609, 0.2539494093836043, 0.3244086373055974, 0.4312548255835804, 0.5418664019688343, 0.6231034003075441, 0.7193618304469435, 0.8297833945540642, 0.910978948387152, 1.0070895204198376, 1.117700387139294, 1.1991734972179318, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5828689170347288, 1.693534372309754]","[-1.6383500419383703, -1.588389838920924, -1.4472449014403026, -1.3960906006118818, -1.256139760942235, -1.204846514323022, -1.0650346204441672, -1.0137815020944194, -0.9637306217771228, -0.9124776119950336, -0.6828243394480317, -0.632604117673099, -0.5822510459294982, -0.531710130880737, -0.3006140584518962, -0.2050614882028623, -0.1105008004160031, -0.0597446522539274, 0.0074654901755776, 0.177148792793273, 0.2727013630423069, 0.3375791178480575, 0.418978305359223, 0.5593590737894085, 0.6102358508881369, 0.7053327442344255, 0.8460167845365102, 0.8969591011869154, 0.9922925988671182, 1.132674495283612, 1.183175624052644, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5656946849457705, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1009,"[-1.665497207851262, -1.5841537353015882, -1.4735525461277754, -1.3919796422475208, -1.2816078844042889, -1.2011543021614868, -1.089663222680802, -1.007883533998835, -0.9261020425070048, -0.8526231633042319, -0.7057738992338289, -0.6242180744996693, -0.548605082205987, -0.4746252169036478, -0.3218845757868556, -0.2259122449251123, -0.1445570921981128, -0.0718862484095794, 0.0041769412572353, 0.1579770785218609, 0.2539494093836043, 0.3225553374304245, 0.4252238540387476, 0.5418664019688343, 0.6230908438841348, 0.7149969292238433, 0.8297833945540642, 0.9113838365165748, 1.0058822915416994, 1.117700387139294, 1.198714042860246, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.583243768489604, 1.693534372309754]","[-1.6383500419383703, -1.587642183427591, -1.4472449014403026, -1.3969037150709107, -1.256139760942235, -1.204043582429534, -1.0650346204441672, -1.015027110538898, -0.9650225232397436, -0.9035548576105652, -0.6828243394480317, -0.632455729915261, -0.5736095558905286, -0.5127404837307634, -0.3006140584518962, -0.2050614882028623, -0.1543722077486318, -0.0919595704355559, -0.0336913630586252, 0.177148792793273, 0.2727013630423069, 0.3395190473643061, 0.427493944728756, 0.5593590737894085, 0.6102557198204716, 0.7117347905603745, 0.8460167845365102, 0.8963137107346033, 0.9941627551667004, 1.132674495283612, 1.1839030775238322, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5650953741797342, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_101,"[-1.665497207851262, -1.5881869809244815, -1.4735525461277754, -1.3945519683254994, -1.2816078844042889, -1.200177565076012, -1.089663222680802, -1.0086542530511555, -0.9275655444391744, -0.8465731911114989, -0.7057738992338289, -0.6239302289096971, -0.5455492845051119, -0.46501777577763, -0.3218845757868556, -0.2259122449251123, -0.1442222210854472, -0.063236606921985, 0.0182255810988759, 0.1579770785218609, 0.2539494093836043, 0.3353653818098684, 0.4312047085070582, 0.5418664019688343, 0.6235704143258616, 0.7189644342732423, 0.8297833945540642, 0.8992602141959539, 1.0048310372210547, 1.117700387139294, 1.1993729056879106, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5781854709440537, 1.693534372309754]","[-1.6383500419383703, -1.581732102723302, -1.4472449014403026, -1.3929892367111467, -1.256139760942235, -1.2055702649657398, -1.0650346204441672, -1.0137986929704346, -0.9626879545761056, -0.9114259937149738, -0.6828243394480317, -0.6329206969714225, -0.577781375080142, -0.5258046850041913, -0.3006140584518962, -0.2050614882028623, -0.1549089150240259, -0.103636400949154, -0.053117809690922, 0.177148792793273, 0.2727013630423069, 0.3232937524955614, 0.4190578763250783, 0.5593590737894085, 0.6094890539024973, 0.7059641580427055, 0.8460167845365102, 0.9119364133955952, 0.995716992088184, 1.132674495283612, 1.1828553217476605, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5724572692114052, 1.705989916777815]","[-1.6896263510368454, -1.59336616445059, -1.497105977864335, -1.4008457912780798, -1.3045856046918247, -1.2083254181055694, -1.1120652315193142, -1.0158050449330591, -0.919544858346804, -0.8232846717605488, -0.7270244851742935, -0.6307642985880384, -0.5345041120017832, -0.438243925415528, -0.3419837388292728, -0.2457235522430176, -0.1494633656567624, -0.0532031790705072, 0.0430570075157479, 0.1393171941020031, 0.2355773806882583, 0.3318375672745134, 0.4280977538607687, 0.5243579404470239, 0.620618127033279, 0.7168783136195342, 0.8131385002057894, 0.9093986867920446, 1.0056588733782998, 1.101919059964555, 1.19817924655081, 1.2944394331370654, 1.3906996197233206, 1.4869598063095757, 1.5832199928958308, 1.6794801794820862]",0
vehicle_1010,"[-1.665497207851262, -1.5840315212679403, -1.4735525461277754, -1.3974399183746886, -1.2816078844042889, -1.2000828094281757, -1.089663222680802, -1.0094164619732244, -0.9385980694579202, -0.858568484352375, -0.7057738992338289, -0.6241578473534588, -0.5425815889676678, -0.4611537292033431, -0.3218845757868556, -0.2259122449251123, -0.1515421011652789, -0.070380577235659, 0.011325031934142, 0.1579770785218609, 0.2539494093836043, 0.3354064802030063, 0.4314486161342469, 0.5418664019688343, 0.6172776909110305, 0.7060174913263846, 0.8297833945540642, 0.9108423355721932, 0.9945219101956922, 1.117700387139294, 1.1994588909243178, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5827591163456562, 1.693534372309754]","[-1.6383500419383703, -1.5878370433669409, -1.4472449014403026, -1.389040723102579, -1.256139760942235, -1.2057218300628332, -1.0650346204441672, -1.012623190321706, -0.9481342451797397, -0.8953946746457746, -0.6828243394480317, -0.6325525260024446, -0.5822167282315498, -0.5316433064848174, -0.3006140584518962, -0.2050614882028623, -0.1446656978827334, -0.0936696549284163, -0.0435422547453826, 0.177148792793273, 0.2727013630423069, 0.3232281329429872, 0.4186689774234859, 0.5593590737894085, 0.6184612600051336, 0.7221613517584515, 0.8460167845365102, 0.8971743078816397, 1.0082235390972774, 1.132674495283612, 1.1827163312488942, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5658683824677166, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1011,"[-1.665497207851262, -1.5908404366217317, -1.4735525461277754, -1.3921340456840208, -1.2816078844042889, -1.20031601326758, -1.089663222680802, -1.0168237627597678, -0.9357935223276076, -0.8543640022706631, -0.7057738992338289, -0.6286082658417746, -0.5474260403145543, -0.4657939190734788, -0.3218845757868556, -0.2259122449251123, -0.1448898614555067, -0.0770248856565198, 0.0038298747137667, 0.1579770785218609, 0.2539494093836043, 0.33173777433426, 0.4315278696256173, 0.5418664019688343, 0.6231393106379518, 0.7190426696795602, 0.8297833945540642, 0.908924141549152, 1.007013906730367, 1.117700387139294, 1.1989844430558176, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5833764995504314, 1.693534372309754]","[-1.6383500419383703, -1.5783058156012155, -1.4472449014403026, -1.3966565449219508, -1.256139760942235, -1.2053499403317018, -1.0650346204441672, -1.0028171304073936, -0.9516145558209272, -0.9010437840614598, -0.6828243394480317, -0.6260112045920778, -0.5750478358236524, -0.524801892400349, -0.3006140584518962, -0.2050614882028623, -0.1538465902500689, -0.0862829997692434, -0.0348061770107049, 0.177148792793273, 0.2727013630423069, 0.3286663502431668, 0.4185417117562716, 0.5593590737894085, 0.6101789675376617, 0.705840713449007, 0.8460167845365102, 0.9000695743987471, 0.992412587971505, 1.132674495283612, 1.183476713289301, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5648807742762574, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1012,"[-1.665497207851262, -1.5840828724372336, -1.4735525461277754, -1.3917537953914103, -1.2816078844042889, -1.200077812806187, -1.089663222680802, -1.0086493774334626, -0.9271622124208168, -0.8473393589848813, -0.7057738992338289, -0.6240471906075737, -0.5442747378204008, -0.4629218857970216, -0.3218845757868556, -0.2259122449251123, -0.1448698816223622, -0.0635287219611579, 0.0181075042657892, 0.1579770785218609, 0.2539494093836043, 0.3340964083034698, 0.4315613186285238, 0.5418664019688343, 0.6229247657870156, 0.7193320298293375, 0.8297833945540642, 0.9050675497066816, 1.0075101090502612, 1.117700387139294, 1.1988548203005158, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5743612755225649, 1.693534372309754]","[-1.6383500419383703, -1.587755041205151, -1.4472449014403026, -1.3972683056957855, -1.256139760942235, -1.205729839890145, -1.0650346204441672, -1.0138063353089788, -0.9633276902941296, -0.9102784639296142, -0.6828243394480317, -0.6327310463392511, -0.5796067212506311, -0.528913780633153, -0.3006140584518962, -0.2050614882028623, -0.153877936074071, -0.1031663998923471, -0.0529270680283673, 0.177148792793273, 0.2727013630423069, 0.3252638925763503, 0.4184878652240117, 0.5593590737894085, 0.6105175037120987, 0.7053804753278567, 0.8460167845365102, 0.9052794175810932, 0.9916178628970406, 1.132674495283612, 1.1836817231630572, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5771809722593435, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1013,"[-1.665497207851262, -1.583706689798443, -1.4735525461277754, -1.3918903685505182, -1.2816078844042889, -1.2005223706608683, -1.089663222680802, -1.008430721883474, -0.9268841189623728, -0.8584497398253094, -0.7057738992338289, -0.6242198149994086, -0.550113537798249, -0.4691321410325497, -0.3218845757868556, -0.2259122449251123, -0.1550335965809594, -0.0848069701133864, -0.0035765959838788, 0.1579770785218609, 0.2539494093836043, 0.3353261751417373, 0.4312850387779595, 0.5418664019688343, 0.6232546770050617, 0.7195165954129336, 0.8297833945540642, 0.9037499772587873, 1.0074658593373351, 1.117700387139294, 1.1987450565439108, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5832448615716894, 1.693534372309754]","[-1.6383500419383703, -1.5883600914916682, -1.4472449014403026, -1.3970473951136846, -1.256139760942235, -1.20502399838184, -1.0650346204441672, -1.0141507253172375, -0.9637673173542152, -0.8967754756390841, -0.6828243394480317, -0.6324529364391016, -0.5717364848831337, -0.5204573681134853, -0.3006140584518962, -0.2050614882028623, -0.1406381966335098, -0.0755109275597648, -0.0246236671486074, 0.177148792793273, 0.2727013630423069, 0.3233562416018223, 0.418930251718759, 0.5593590737894085, 0.6099956195320936, 0.7050838476389094, 0.8460167845365102, 0.9069018558301088, 0.9916894434463108, 1.132674495283612, 1.18385442769755, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5650936120481067, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1014,"[-1.665497207851262, -1.5952325830883864, -1.4735525461277754, -1.400575569841416, -1.2816078844042889, -1.2002339514145373, -1.089663222680802, -1.020851273959072, -0.939127079130452, -0.8580309427590949, -0.7057738992338289, -0.6361913704923333, -0.5543897519408593, -0.4791866824366031, -0.3218845757868556, -0.2259122449251123, -0.149462541498192, -0.0678338199088683, 0.0132426262848124, 0.1579770785218609, 0.2539494093836043, 0.3351718171936729, 0.4316990845297595, 0.5418664019688343, 0.6234989957200595, 0.7190939072672319, 0.8297833945540642, 0.9112298824430798, 1.0016821811411405, 1.117700387139294, 1.1988619483579244, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.582920755246735, 1.693534372309754]","[-1.6383500419383703, -1.57326341239812, -1.4472449014403026, -1.3851873560215455, -1.256139760942235, -1.2054803715577127, -1.0650346204441672, -0.9984272700718426, -0.948329911751984, -0.8972308567308073, -0.6828243394480317, -0.6170153283892005, -0.5670433858438642, -0.5076787876183271, -0.3006140584518962, -0.2050614882028623, -0.1472968780681958, -0.0970454600187329, -0.0459154418354647, 0.177148792793273, 0.2727013630423069, 0.323601226765473, 0.418265243440055, 0.5593590737894085, 0.6096042562411518, 0.705759640591087, 0.8460167845365102, 0.8965604629332695, 1.000014070023574, 1.132674495283612, 1.183670479409454, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5656123917313287, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1015,"[-1.665497207851262, -1.5845557884424613, -1.4735525461277754, -1.3919300755172963, -1.2816078844042889, -1.2102593371605206, -1.089663222680802, -1.0079351350247936, -0.9264468352295324, -0.845098219560593, -0.7057738992338289, -0.6245143127665763, -0.5434284669791547, -0.4622159447871234, -0.3218845757868556, -0.2259122449251123, -0.1443667775572255, -0.0649775890366927, 0.016308816405645, 0.1579770785218609, 0.2539494093836043, 0.3357844823766923, 0.4207849634497113, 0.5418664019688343, 0.5301003004635134, 0.7191975787853037, 0.8297833945540642, 0.9108875727537256, 1.0027958179283822, 1.117700387139294, 1.199176748447749, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.5828642901619674, 1.693534372309754]","[-1.6383500419383703, -1.587008396446836, -1.4472449014403026, -1.3969834192837742, -1.256139760942235, -1.1922327078561452, -1.0650346204441672, -1.0149435576393526, -0.9644667285485998, -0.9137670493249316, -0.6828243394480317, -0.6319833324579929, -0.5808680920290274, -0.5299525945758539, -0.3006140584518962, -0.2050614882028623, -0.1546762584108384, -0.1009858268169548, -0.0501873354541821, 0.177148792793273, 0.2727013630423069, 0.322618979673724, 0.4326940434800481, 0.5593590737894085, 0.654190824310125, 0.7055950482094537, 0.8460167845365102, 0.8971031860754142, 0.9985511276639576, 1.132674495283612, 1.1831704242774856, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5657020210846833, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
vehicle_1016,"[-1.665497207851262, -1.584098946761489, -1.4735525461277754, -1.3925776480611691, -1.2816078844042889, -1.2065885489641268, -1.089663222680802, -1.0086108416110886, -0.9271936906798312, -0.8456380985692337, -0.7057738992338289, -0.6280108676069002, -0.5468740422920265, -0.4657327711575967, -0.3218845757868556, -0.2259122449251123, -0.1448601060519642, -0.0635426158030935, 0.0177819237172695, 0.1579770785218609, 0.2539494093836043, 0.3321625373979783, 0.4312933026751046, 0.5418664019688343, 0.6234110910493932, 0.7105332826829115, 0.8297833945540642, 0.908097886347464, 1.0074745747219829, 1.117700387139294, 1.1992462963787864, 1.3096450488627809, 1.4056173797245242, 1.5015897105862674, 1.583385864574492, 1.693534372309754]","[-1.6383500419383703, -1.5877294101906778, -1.4472449014403026, -1.3959556127416808, -1.256139760942235, -1.1965451673702423, -1.0650346204441672, -1.0138667950597795, -0.9632762856146426, -0.9129073027120984, -0.6828243394480317, -0.6268244641728759, -0.575789476632906, -0.5247614961588847, -0.3006140584518962, -0.2050614882028623, -0.1538932825177117, -0.103144131471549, -0.0524061788988846, 0.177148792793273, 0.2727013630423069, 0.3280763979985581, 0.4189170970631861, 0.5593590737894085, 0.6097455521768889, 0.7172969093942831, 0.8460167845365102, 0.9012496257835204, 0.9916753561544738, 1.132674495283612, 1.1830590161681347, 1.3237796357816796, 1.4193322060307134, 1.5148847762797473, 1.5648655848868578, 1.705989916777815]","[-1.6800003323782198, -1.5837401457919646, -1.4874799592057095, -1.3912197726194544, -1.294959586033199, -1.198699399446944, -1.1024392128606888, -1.0061790262744337, -0.9099188396881784, -0.8136586531019232, -0.717398466515668, -0.6211382799294128, -0.5248780933431576, -0.4286179067569025, -0.3323577201706473, -0.2360975335843921, -0.1398373469981369, -0.0435771604118817, 0.0526830261743734, 0.1489432127606286, 0.2452033993468838, 0.341463585933139, 0.4377237725193942, 0.5339839591056493, 0.6302441456919046, 0.7265043322781597, 0.8227645188644149, 0.9190247054506702, 1.0152848920369253, 1.1115450786231804, 1.2078052652094358, 1.3040654517956909, 1.400325638381946, 1.4965858249682011, 1.5928460115544565, 1.6891061981407116]",0
