vehicle_id,local_x_norm,local_y_norm,global_time_norm,accident
vehicle_10006,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3989169609949292, -1.3208971168077672, -1.2103965291625067, -1.0953697005717844, -1.013369773781747, -0.902597373957684, -0.827355478220752, -0.7458215336391829, -0.6134388840365339, -0.5313647175175885, -0.4353858129221076, -0.3242803941153837, -0.2425542919520481, -0.1576676786248272, -0.0499399053454535, 0.0612642591128165, 0.1430304342066735, 0.2179165165320567, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.721620594944339, 0.8034747030898429, 0.9137090305369724, 1.0251258921833173, 1.1037593174820035, 1.185397633192702, 1.2668215590643808, 1.4106705454115176, 1.4805077049373665, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4137889509820742, -1.3571019566346154, -1.214389060902359, -1.078373355167725, -1.0276339071126672, -0.885293779231454, -0.8249570011241547, -0.7734697350142179, -0.5956744153270476, -0.5450555264307078, -0.4478591982277695, -0.306055051422641, -0.2548743242604681, -0.1433909219030172, -0.0615426084801794, 0.080104100449901, 0.1312205783901295, 0.1919998080229426, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7100182958654259, 0.7609933955350087, 0.904192122739682, 1.0455019801312562, 1.1013319827957382, 1.152653067812271, 1.2043146994351954, 1.4316611320037982, 1.4981979062049118, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10007,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3993649037201958, -1.3174457560180308, -1.2064685889779576, -1.0953697005717844, -1.0134113991438327, -0.902597373957684, -0.8208979085458694, -0.7387906532027237, -0.6134388840365339, -0.5314207765528643, -0.4351734263118604, -0.3242803941153837, -0.2424326806976963, -0.153737756929456, -0.0498829131578837, 0.0612642591128165, 0.1425912621513619, 0.224743585577565, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7183060863637677, 0.8000337387146036, 0.9137639150186478, 1.0251258921833173, 1.1064795635241746, 1.1886246411657804, 1.2706091566879922, 1.4106705454115176, 1.4926841190503135, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.413069881620594, -1.3621997030789952, -1.2201879376703884, -1.078373355167725, -1.0275664837593588, -0.885293779231454, -0.8340704071581032, -0.7835053796021098, -0.5956744153270476, -0.5449644546274709, -0.4482001223911923, -0.306055051422641, -0.2550696519974972, -0.1478451379716771, -0.0616333934011505, 0.080104100449901, 0.1319186619811602, 0.1824102011788147, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7150434321823115, 0.7662216760025914, 0.9041054956416824, 1.0455019801312562, 1.0972745262219803, 1.1477778903869598, 1.19854231552377, 1.4316611320037982, 1.48237844838495, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10008,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3992430483739922, -1.3174357726506365, -1.2064202850477677, -1.0953697005717844, -1.0135735227920624, -0.902597373957684, -0.9175788026635088, -0.843238187591737, -0.6134388840365339, -0.5419650454034841, -0.4356582043275829, -0.3242803941153837, -0.2426091079727464, -0.1492632301847876, -0.0500063586408867, 0.0612642591128165, 0.1427756237429338, 0.2244975059209834, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7217458017292916, 0.8032101060940535, 0.9056428107610508, 1.0251258921833173, 1.0947315200567402, 1.176045265896145, 1.2486508789117483, 1.4106705454115176, 1.4922895472916415, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4132641050574188, -1.3622136408344616, -1.220265220244377, -1.078373355167725, -1.0273050543181124, -0.885293779231454, -0.789927268185518, -0.7284799516379166, -0.5956744153270476, -0.5309046405580957, -0.4474265248785694, -0.306055051422641, -0.2547866186231426, -0.1536818350343947, -0.061437034397878, 0.080104100449901, 0.1316272202278722, 0.1828147067982605, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7098143844366773, 0.7614121171187804, 0.9151239310236348, 1.0455019801312562, 1.11228169814531, 1.1641171283656238, 1.2276115224072266, 1.4316611320037982, 1.4830130253539209, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",1
vehicle_10009,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3988986910869987, -1.3191556867493923, -1.2059756865063815, -1.0953697005717844, -1.0138230215387558, -0.902597373957684, -0.8209880182687145, -0.7392211723017245, -0.6134388840365339, -0.5316181700187154, -0.4470427297827757, -0.3242803941153837, -0.2427491238882219, -0.1458169395258459, -0.0496989099117197, 0.0612642591128165, 0.1369104580393623, 0.2066321997067356, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7137800462083473, 0.7953071006674968, 0.9137738742624888, 1.0251258921833173, 1.1064785623849345, 1.1883771473425242, 1.2702817554212764, 1.4106705454115176, 1.4894337961706992, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4138185797769645, -1.3595903822425988, -1.2209842785941158, -1.078373355167725, -1.026906324906583, -0.885293779231454, -0.8339265084678377, -0.782811107098939, -0.5956744153270476, -0.5446455607315237, -0.4327803115118385, -0.306055051422641, -0.2545635370062566, -0.1589014576083782, -0.0619280366587783, 0.080104100449901, 0.1399315827287214, 0.2065896752422087, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7209618509834318, 0.7724600613016415, 0.9040897545988428, 1.0455019801312562, 1.097276104364134, 1.1481794868988655, 1.1990731466169051, 1.4316611320037982, 1.487307245184052, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_1001,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3993083146843464, -1.3176033527918671, -1.2065754796754442, -1.0953697005717844, -1.01361151818716, -0.902597373957684, -0.8210289206330412, -0.7431933390652604, -0.6134388840365339, -0.5321392687436961, -0.4354144356928654, -0.3242803941153837, -0.2428501098542754, -0.1537109552765196, -0.0499919293540212, 0.0612642591128165, 0.1434271931543507, 0.2251813434801244, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.72094017963523, 0.803025741355885, 0.9145383644451236, 1.0251258921833173, 1.10683943570552, 1.0923549746117327, 1.1739946284755065, 1.4106705454115176, 1.492343523636826, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4131599506657668, -1.3619453743033132, -1.2200174953276235, -1.078373355167725, -1.027244053497385, -0.885293779231454, -0.8338613754703537, -0.7769208338917781, -0.5956744153270476, -0.5438167546358741, -0.4478134933923718, -0.306055051422641, -0.2544034746025663, -0.1478774832947453, -0.061459932449429, 0.080104100449901, 0.1305783164659454, 0.1817140855902765, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7111070669326872, 0.7617074158655852, 0.9028608972591312, 1.0455019801312562, 1.0967028195863944, 1.1921463198282471, 1.2434652693432209, 1.4316611320037982, 1.4829268605947694, 1.6247407079400693, 1.7212804959082049]","[-1.7605572471200286, -1.6643886880005685, -1.5682201288811084, -1.4720515697616483, -1.3758830106421884, -1.2797144515227283, -1.1835458924032682, -1.0873773332838084, -0.9912087741643484, -0.8950402150448882, -0.7988716559254282, -0.7027030968059681, -0.6065345376865081, -0.510365978567048, -0.414197419447588, -0.3180288603281279, -0.2218603012086679, -0.1256917420892079, -0.0295231829697478, 0.0666453761497122, 0.1628139352691722, 0.2589824943886323, 0.3551510535080923, 0.4513196126275524, 0.5474881717470124, 0.6436567308664725, 0.7398252899859324, 0.8359938491053925, 0.9321624082248524, 1.0283309673443126, 1.1244995264637727, 1.2206680855832326, 1.316836644702693, 1.4130052038221528, 1.5091737629416129, 1.6053423220610727]",1
vehicle_10010,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3987553530026413, -1.3168809558781236, -1.219273104222525, -1.0953697005717844, -1.0135116214993714, -0.902597373957684, -0.8210820150537053, -0.7390692603246483, -0.6134388840365339, -0.5315121293174505, -0.4350175332286991, -0.3242803941153837, -0.3383132658659802, -0.1463003322360581, -0.0494603220362819, 0.0612642591128165, 0.143424916209591, 0.2247817188946629, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7211991355956129, 0.8029567003377881, 0.9143350275663276, 1.0251258921833173, 1.0968480022861624, 1.1781673609909389, 1.2600995703307925, 1.4106705454115176, 1.4925971975263348, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.414051868547525, -1.3631094667143084, -1.2039113063778513, -1.078373355167725, -1.0274046527783216, -0.885293779231454, -0.8337769992381276, -0.7830583544200305, -0.5956744153270476, -0.5448165279341729, -0.4484523904121054, -0.306055051422641, -0.2105438952877625, -0.1581233652088511, -0.0623136355996509, 0.080104100449901, 0.1305820345579598, 0.18234964412981, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7106964838452434, 0.7618267762926588, 0.9031917761722462, 1.0455019801312562, 1.109995846797347, 1.1618224430220705, 1.212671514499979, 1.4316611320037982, 1.4825191852083717, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",1
vehicle_10011,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.4084814645892738, -1.32697471119418, -1.2065401217554612, -1.0953697005717844, -1.0194691670301703, -0.902597373957684, -0.8208233547954031, -0.7386650036594415, -0.6134388840365339, -0.531334315758302, -0.4355810933421579, -0.3242803941153837, -0.2453882722775151, -0.1463428528604289, -0.0583858394051715, 0.0612642591128165, 0.1426268896573878, 0.2242047604307315, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7165311797722007, 0.7981743224613982, 0.9140361685831352, 1.0251258921833173, 1.1068056949850025, 1.1819389189646416, 1.263527118332381, 1.4106705454115176, 1.4924205065276226, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.400840516985937, -1.3493100795275286, -1.220073787952236, -1.078373355167725, -1.018869900704878, -0.885293779231454, -0.8341898908857938, -0.7837081916886381, -0.5956744153270476, -0.5451050108689092, -0.4475484952312032, -0.306055051422641, -0.2505923803950652, -0.1580557028746376, -0.0500786337761308, 0.080104100449901, 0.1318625207259605, 0.1832799383289938, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7174784195292027, 0.7687918007935958, 0.9036727471123024, 1.0455019801312562, 1.096756799981874, 1.1572292768134176, 1.2086302513215523, 1.4316611320037982, 1.4828036194491716, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10012,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.399185219351913, -1.317527100199943, -1.209775150088804, -1.0953697005717844, -1.013176766088171, -0.902597373957684, -0.8212167698287026, -0.7393023318660407, -0.6134388840365339, -0.5315670102356868, -0.4351599440236334, -0.3242803941153837, -0.2421966955763038, -0.145768641683924, -0.0501604191057237, 0.0612642591128165, 0.1428162216528736, 0.2245754490210853, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7209100522996005, 0.7944890584631172, 0.9143718526500598, 1.0251258921833173, 1.1065333242783435, 1.185670647681552, 1.2675235522767176, 1.4106705454115176, 1.492760656625904, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4133566376405746, -1.362067168748356, -1.215248208428292, -1.078373355167725, -1.0279481630164768, -0.885293779231454, -0.8335637139064654, -0.782685927594655, -0.5956744153270476, -0.5447279453067061, -0.4482218712958392, -0.306055051422641, -0.2554516704576216, -0.1589801133421766, -0.0611934361667004, 0.080104100449901, 0.131562731620531, 0.18269035694347, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7111545391984332, 0.7735146948568092, 0.9031320734868876, 1.0455019801312562, 1.0971896813183932, 1.1523007980887352, 1.203277836493537, 1.4316611320037982, 1.4822540763053569, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10013,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3992925715694529, -1.3173615125469968, -1.2064395574732611, -1.0953697005717844, -1.0241389617740453, -0.902597373957684, -0.8227826182209189, -0.7500683611059602, -0.6134388840365339, -0.531366004931515, -0.447629118867539, -0.3242803941153837, -0.2432778082670153, -0.1458738529237819, -0.062286321706966, 0.0612642591128165, 0.1408828726232919, 0.2098693616822701, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.721476684220831, 0.80097430483247, 0.9045559316340436, 1.0251258921833173, 1.0962997971938393, 1.178031128837911, 1.2597615667680393, 1.4106705454115176, 1.4924970340511523, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4131850471603258, -1.3623341163303435, -1.2202343663848718, -1.078373355167725, -1.0133354750002486, -0.885293779231454, -0.831171580533023, -0.7678020329532965, -0.5956744153270476, -0.545053432400312, -0.432165093918775, -0.306055051422641, -0.253733169753665, -0.1588089867929041, -0.0457966536972626, 0.080104100449901, 0.1345153471883863, 0.2019365029454847, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7102512780178696, 0.7648397119959839, 0.916376432520895, 1.0455019801312562, 1.1106022494986598, 1.161774598558925, 1.2129483795650515, 1.4316611320037982, 1.4826806967398234, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10014,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.405635172319231, -1.3295743576761758, -1.2063415805467408, -1.0953697005717844, -1.0137898581734748, -0.902597373957684, -0.8263538967970653, -0.7442317866933624, -0.6134388840365339, -0.5321492668951654, -0.4359469369984933, -0.3242803941153837, -0.242335783411433, -0.1462934618570418, -0.0496253836972793, 0.0612642591128165, 0.1433129559800713, 0.2227986125524506, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7117339131757578, 0.7936838844159306, 0.9139522291730066, 1.0251258921833173, 1.1067803302477144, 1.1854211833370434, 1.2674166946251504, 1.4106705454115176, 1.4923358951386545, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.4042424033951484, -1.3449446221738277, -1.220391490145971, -1.078373355167725, -1.0269590758195546, -0.885293779231454, -0.826231796372395, -0.7756909748417948, -0.5956744153270476, -0.5438010334231446, -0.4469733707527286, -0.306055051422641, -0.2552260312613419, -0.1581343095984761, -0.0620464368841974, 0.080104100449901, 0.1307643945757563, 0.1853703033625806, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7233530922143232, 0.7741734417300012, 0.9038067121771866, 1.0455019801312562, 1.0967973279216294, 1.1526168341024694, 1.2033634401094009, 1.4316611320037982, 1.482939050538105, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",0
vehicle_10015,"[-1.6736866804140846, -1.577300517107035, -1.4809143537999847, -1.3999786422094465, -1.318270374718389, -1.2067709371051738, -1.0953697005717844, -1.01394221876877, -0.902597373957684, -0.8206244092215011, -0.7386015216420264, -0.6134388840365339, -0.5315396440129427, -0.4355696977840776, -0.3242803941153837, -0.2426045129475336, -0.1461574273502276, -0.0532769137180311, 0.0612642591128165, 0.1425774028888544, 0.2239162396126877, 0.3504227490339667, 0.4468089123410168, 0.5431950756480669, 0.639581238955117, 0.7211286650860954, 0.8027172369652047, 0.914428695270281, 1.0251258921833173, 1.0975336456716636, 1.1716674424674487, 1.1573861939167445, 1.4106705454115176, 1.4926923589314056, 1.6034428720256175, 1.6998290353326675]","[-1.6576120829765382, -1.5610722950084026, -1.4645325070402673, -1.412106908775096, -1.36089762318984, -1.219707853793738, -1.078373355167725, -1.0267173463585555, -0.885293779231454, -0.8345106448360275, -0.7838084409300957, -0.5956744153270476, -0.5447720901072285, -0.4475665544398529, -0.306055051422641, -0.2547939626434645, -0.1583516827788706, -0.0565813919320174, 0.080104100449901, 0.1319404781221368, 0.1837364017969707, 0.3697234643543076, 0.4662632523224431, 0.5628030402905786, 0.6593428282587142, 0.7108086709887104, 0.7622090523225535, 0.9030397263588398, 1.0455019801312562, 1.1092226352272017, 1.1709201059690302, 1.266394322069999, 1.4316611320037982, 1.4823650789586609, 1.6247407079400693, 1.7212804959082049]","[-1.7220898234722446, -1.6259212643527845, -1.5297527052333244, -1.4335841461138643, -1.3374155869944044, -1.2412470278749443, -1.1450784687554842, -1.0489099096360244, -0.9527413505165642, -0.8565727913971042, -0.7604042322776441, -0.6642356731581841, -0.568067114038724, -0.471898554919264, -0.375729995799804, -0.2795614366803439, -0.1833928775608839, -0.0872243184414238, 0.0089442406780361, 0.1051127997974962, 0.2012813589169562, 0.2974499180364163, 0.3936184771558763, 0.4897870362753364, 0.5859555953947965, 0.6821241545142565, 0.7782927136337165, 0.8744612727531765, 0.9706298318726366, 1.0667983909920966, 1.1629669501115567, 1.2591355092310168, 1.355304068350477, 1.4514726274699368, 1.5476411865893969, 1.643809745708857]",1
